fiscal_year,corp_code,corp_name,stock_code,market,sector,n_annual_report_filings,n_annual_corrections,any_correction
2022,00149646,기업은행,024110,KOSPI,은행 및 저축기관,1,0,0
2022,00149655,삼성물산,028260,KOSPI,기타 전문 도매업,1,0,0
2022,00149804,디와이에이,002880,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00149947,JW중외제약,001060,KOSPI,의약품 제조업,1,0,0
2022,00150244,하이트진로,000080,KOSPI,알코올음료 제조업,1,0,0
2022,00150439,진양산업,003780,KOSPI,플라스틱제품 제조업,1,0,0
2022,00150633,지누스,013890,KOSPI,가구 제조업,1,0,0
2022,00150828,진흥기업,002780,KOSPI,토목 건설업,1,0,0
2022,00151128,모토닉,009680,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00151298,DSR제강,069730,KOSPI,1차 철강 제조업,1,0,0
2022,00151368,인터지스,129260,KOSPI,도로 화물 운송업,1,0,0
2022,00151395,천일고속,000650,KOSPI,육상 여객 운송업,1,0,0
2022,00152039,SG글로벌,001380,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00152385,에이프로젠,007460,KOSPI,의약품 제조업,1,0,0
2022,00152686,코리아써키트,007810,KOSPI,전자부품 제조업,1,0,0
2022,00152729,광전자,017900,KOSPI,반도체 제조업,1,0,0
2022,00152862,코오롱,002020,KOSPI,기타 금융업,1,0,0
2022,00152880,코오롱글로벌,003070,KOSPI,토목 건설업,2,1,1
2022,00153126,크라운해태홀딩스,005740,KOSPI,기타 금융업,2,0,0
2022,00153339,태경산업,015890,KOSPI,기초 화학물질 제조업,1,0,0
2022,00153393,태광산업,003240,KOSPI,화학섬유 제조업,1,0,0
2022,00153524,태림포장,011280,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",1,0,0
2022,00153621,참엔지니어링,009310,KOSPI,특수 목적용 기계 제조업,1,0,0
2022,00153755,태양금속공업,004100,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00153861,태영건설,009410,KOSPI,토목 건설업,2,1,1
2022,00154055,태원물산,001420,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00154329,TP,007980,KOSPI,봉제의복 제조업,1,0,0
2022,00154462,아모레퍼시픽홀딩스,002790,KOSPI,기타 화학제품 제조업,1,0,0
2022,00155124,평화홀딩스,010770,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00155212,포스코DX,022100,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",1,0,0
2022,00155258,포스코스틸리온,058430,KOSPI,1차 철강 제조업,1,0,0
2022,00155276,포스코퓨처엠,003670,KOSPI,일차전지 및 이차전지 제조업,2,1,1
2022,00155319,POSCO홀딩스,005490,KOSPI,1차 철강 제조업,1,0,0
2022,00155355,풀무원,017810,KOSPI,기타 식품 제조업,1,0,0
2022,00155531,풍산홀딩스,005810,KOSPI,기타 금융업,1,0,0
2022,00156150,엑시큐어하이트론,019490,KOSPI,영상 및 음향기기 제조업,2,1,1
2022,00156354,지엠비코리아,013870,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00156488,휴스틸,005010,KOSPI,1차 철강 제조업,1,0,0
2022,00156691,한국공항,005430,KOSPI,기타 운송관련 서비스업,1,0,0
2022,00156859,다올투자증권,030210,KOSPI,금융 지원 서비스업,2,1,1
2022,00157070,한국단자공업,025540,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1,0,0
2022,00157399,한솔테크닉스,004710,KOSPI,전자부품 제조업,2,1,1
2022,00157681,롯데정밀화학,004000,KOSPI,기초 화학물질 제조업,1,0,0
2022,00157991,한국석유공업,004090,KOSPI,기타 비금속 광물제품 제조업,1,0,0
2022,00158112,한국수출포장공업,002200,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",1,0,0
2022,00158149,한국쉘석유,002960,KOSPI,석유 정제품 제조업,1,0,0
2022,00158307,롯데하이마트,071840,KOSPI,가전제품 및 정보통신장비 소매업,1,0,0
2022,00158316,NICE,034310,KOSPI,회사 본부 및 경영 컨설팅 서비스업,1,0,0
2022,00158325,NICE평가정보,030190,KOSPI,기타 정보 서비스업,1,0,0
2022,00158501,에스원,012750,KOSPI,"경비, 경호 및 탐정업",1,0,0
2022,00158963,유나이티드,033270,KOSPI,의약품 제조업,2,1,1
2022,00159023,SK텔레콤,017670,KOSPI,전기 통신업,1,0,0
2022,00159102,DB손해보험,005830,KOSPI,보험업,3,2,1
2022,00159193,한국전력공사,015760,KOSPI,전기업,3,2,1
2022,00159209,한전기술,052690,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",1,0,0
2022,00159218,한전KPS,051600,KOSPI,전기 및 통신 공사업,1,0,0
2022,00159254,한국전자홀딩스,006200,KOSPI,기타 금융업,1,0,0
2022,00159500,한국종합기술,023350,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",1,0,0
2022,00159564,한국주강,025890,KOSPI,특수 목적용 기계 제조업,1,0,0
2022,00159573,한국주철관공업,000970,KOSPI,1차 철강 제조업,1,0,0
2022,00159616,두산에너빌리티,034020,KOSPI,일반 목적용 기계 제조업,1,0,0
2022,00159698,지역난방공사,071320,KOSPI,"증기, 냉·온수 및 공기조절 공급업",1,0,0
2022,00159740,KISCO홀딩스,001940,KOSPI,1차 철강 제조업,2,1,1
2022,00159786,유니드,014830,KOSPI,기초 화학물질 제조업,1,0,0
2022,00159795,한국카본,017960,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1,0,0
2022,00159810,카프로,006380,KOSPI,기초 화학물질 제조업,2,1,1
2022,00159971,KC그린홀딩스,009440,KOSPI,기타 금융업,2,1,1
2022,00160047,한국앤컴퍼니,000240,KOSPI,기타 금융업,1,0,0
2022,00160205,한국내화,010040,KOSPI,"내화, 비내화 요업제품 제조업",1,0,0
2022,00160232,KSS해운,044450,KOSPI,해상 운송업,1,0,0
2022,00160302,코스모화학,005420,KOSPI,기타 화학제품 제조업,2,1,1
2022,00160375,진양폴리우레탄,010640,KOSPI,플라스틱제품 제조업,1,0,0
2022,00160418,한국무브넥스,010100,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00160588,한화,000880,KOSPI,기타 화학제품 제조업,1,0,0
2022,00160621,한국화장품제조,003350,KOSPI,기타 화학제품 제조업,1,0,0
2022,00160843,DB하이텍,000990,KOSPI,반도체 제조업,1,0,0
2022,00160861,한농화성,011500,KOSPI,기타 화학제품 제조업,1,0,0
2022,00161046,한독,002390,KOSPI,의약품 제조업,1,0,0
2022,00161116,HL D&I,014790,KOSPI,토목 건설업,1,0,0
2022,00161125,한온시스템,018880,KOSPI,일반 목적용 기계 제조업,2,1,1
2022,00161383,한미반도체,042700,KOSPI,특수 목적용 기계 제조업,1,0,0
2022,00161426,한미사이언스,008930,KOSPI,기타 금융업,1,0,0
2022,00161693,한샘,009240,KOSPI,생활용품 도매업,1,0,0
2022,00161709,퍼시스,016800,KOSPI,가구 제조업,1,0,0
2022,00161860,한성기업,003680,KOSPI,수산물 가공 및 저장 처리업,1,0,0
2022,00161976,한세예스24홀딩스,016450,KOSPI,봉제의복 제조업,1,0,0
2022,00162063,한신공영,004960,KOSPI,건물 건설업,1,0,0
2022,00162072,한신기계공업,011700,KOSPI,일반 목적용 기계 제조업,1,0,0
2022,00162416,한양증권,001750,KOSPI,금융 지원 서비스업,1,0,0
2022,00162461,한화솔루션,009830,KOSPI,기초 화학물질 제조업,2,1,1
2022,00162586,한올바이오파마,009420,KOSPI,의약품 제조업,1,0,0
2022,00162993,한일홀딩스,003300,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2,1,1
2022,00163114,서연,007860,KOSPI,기타 금융업,1,0,0
2022,00163196,한일철강,002220,KOSPI,1차 철강 제조업,2,1,1
2022,00163345,DB,012030,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,0,0
2022,00163512,한진,002320,KOSPI,도로 화물 운송업,1,0,0
2022,00163673,한진중공업홀딩스,003480,KOSPI,연료용 가스 제조 및 배관공급업,1,0,0
2022,00163691,유수홀딩스,000700,KOSPI,회사 본부 및 경영 컨설팅 서비스업,1,0,0
2022,00163716,한창,005110,KOSPI,기계장비 및 관련 물품 도매업,1,0,0
2022,00163761,한창제지,009460,KOSPI,"펄프, 종이 및 판지 제조업",1,0,0
2022,00164478,현대건설,000720,KOSPI,토목 건설업,1,0,0
2022,00164636,HDC,012630,KOSPI,기타 금융업,1,0,0
2022,00164645,HMM,011200,KOSPI,해상 운송업,2,1,1
2022,00164706,현대약품,004310,KOSPI,의약품 제조업,1,0,0
2022,00164724,현대엘리베이터,017800,KOSPI,일반 목적용 기계 제조업,1,0,0
2022,00164742,현대자동차,005380,KOSPI,자동차용 엔진 및 자동차 제조업,1,0,0
2022,00164779,SK하이닉스,000660,KOSPI,반도체 제조업,1,0,0
2022,00164788,현대모비스,012330,KOSPI,자동차 신품 부품 제조업,2,1,1
2022,00164812,현대코퍼레이션,011760,KOSPI,상품 종합 도매업,1,0,0
2022,00164830,HD한국조선해양,009540,KOSPI,기타 금융업,1,0,0
2022,00164973,현대해상,001450,KOSPI,보험업,1,0,0
2022,00165343,혜인,003010,KOSPI,기계장비 및 관련 물품 도매업,1,0,0
2022,00165413,롯데케미칼,011170,KOSPI,기초 화학물질 제조업,2,1,1
2022,00165583,E1,017940,KOSPI,기타 전문 도매업,1,0,0
2022,00165680,호텔신라,008770,KOSPI,기타 상품 전문 소매업,1,0,0
2022,00166227,화승인더스트리,006060,KOSPI,상품 종합 도매업,1,0,0
2022,00166272,화승코퍼레이션,013520,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00166315,화신,010690,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00166500,화천기계,010660,KOSPI,특수 목적용 기계 제조업,1,0,0
2022,00166519,화천기공,000850,KOSPI,특수 목적용 기계 제조업,1,0,0
2022,00166573,환인제약,016580,KOSPI,의약품 제조업,1,0,0
2022,00167192,넥센,005720,KOSPI,고무제품 제조업,1,0,0
2022,00167208,흥아해운,003280,KOSPI,해상 운송업,1,0,0
2022,00168331,온타이드,005320,KOSPI,생활용품 도매업,1,0,0
2022,00168401,금비,008870,KOSPI,유리 및 유리제품 제조업,1,0,0
2022,00169048,HLB글로벌,003580,KOSPI,종합 소매업,1,0,0
2022,00170558,코웨이,021240,KOSPI,그외 기타 개인 서비스업,1,0,0
2022,00171265,파라다이스,034230,KOSPI,유원지 및 기타 오락관련 서비스업,1,0,0
2022,00171636,한솔홀딩스,004150,KOSPI,기타 금융업,1,0,0
2022,00172185,남성,004270,KOSPI,기타 전문 도매업,1,0,0
2022,00172228,엔케이,085310,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1,0,0
2022,00172291,더존비즈온,012510,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,0,0
2022,00172936,동일산업,004890,KOSPI,1차 철강 제조업,2,1,1
2022,00173078,명신산업,009900,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00173102,모나리자,012690,KOSPI,기타 종이 및 판지 제품 제조업,1,0,0
2022,00173698,신일전자,002700,KOSPI,기계장비 및 관련 물품 도매업,1,0,0
2022,00173795,신흥,004080,KOSPI,기계장비 및 관련 물품 도매업,2,1,1
2022,00173874,넥센타이어,002350,KOSPI,고무제품 제조업,1,0,0
2022,00173944,우진,105840,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1,0,0
2022,00174004,유성기업,002920,KOSPI,자동차 신품 부품 제조업,2,1,1
2022,00174527,HS화성,002460,KOSPI,건물 건설업,1,0,0
2022,00176914,다우기술,023590,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1,0,0
2022,00177199,디씨엠,024090,KOSPI,1차 철강 제조업,1,0,0
2022,00178754,동아지질,028100,KOSPI,기반조성 및 시설물 축조관련 전문공사업,1,0,0
2022,00180795,인팩,023810,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00181712,SK,034730,KOSPI,기타 금융업,1,0,0
2022,00181943,에스제이엠홀딩스,025530,KOSPI,자동차 부품 및 내장품 판매업,1,0,0
2022,00186559,아이티센씨티에스,031820,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,0,0
2022,00188089,한섬,020000,KOSPI,봉제의복 제조업,1,0,0
2022,00190321,케이티,030200,KOSPI,전기 통신업,1,0,0
2022,00191472,KPX케미칼,025000,KOSPI,기초 화학물질 제조업,1,0,0
2022,00191588,삼원강재,023000,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00193328,수산인더스트리,126720,KOSPI,전기 및 통신 공사업,1,0,0
2022,00194947,한전산업,130660,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",1,0,0
2022,00195229,미스토홀딩스,081660,KOSPI,생활용품 도매업,1,0,0
2022,00197759,미래산업,025560,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1,0,0
2022,00198697,일진디스플,020760,KOSPI,반도체 제조업,3,2,1
2022,00203290,콜마홀딩스,024720,KOSPI,기타 금융업,1,0,0
2022,00203315,콘텐트리중앙,036420,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",1,0,0
2022,00203582,한솔홈데코,025750,KOSPI,제재 및 목재 가공업,1,0,0
2022,00204208,마니커,027740,KOSPI,"도축, 육류 가공 및 저장 처리업",1,0,0
2022,00209780,케이씨,029460,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1,0,0
2022,00210856,코아스,071950,KOSPI,가구 제조업,1,0,0
2022,00218575,황금에스티,032560,KOSPI,1차 비철금속 제조업,1,0,0
2022,00219097,BGF,027410,KOSPI,기타 금융업,1,0,0
2022,00219486,신세계I&C,035510,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2,1,1
2022,00219574,코스맥스비티아이,044820,KOSPI,기타 금융업,2,1,1
2022,00220561,광주신세계,037710,KOSPI,종합 소매업,1,0,0
2022,00222532,LG헬로비전,037560,KOSPI,텔레비전 방송업,2,1,1
2022,00225159,SNT홀딩스,036530,KOSPI,기타 금융업,1,0,0
2022,00225706,JW생명과학,234080,KOSPI,의약품 제조업,1,0,0
2022,00226316,호전실업,111110,KOSPI,봉제의복 제조업,2,1,1
2022,00231363,LG유플러스,032640,KOSPI,전기 통신업,1,0,0
2022,00231372,롯데관광개발,032350,KOSPI,여행사 및 기타 여행보조 서비스업,2,1,1
2022,00233653,한국토지신탁,034830,KOSPI,신탁업 및 집합투자업,1,0,0
2022,00234412,신세계인터내셔날,031430,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",1,0,0
2022,00244455,케이티앤지,033780,KOSPI,담배 제조업,1,0,0
2022,00248974,하나제약,293480,KOSPI,의약품 제조업,2,1,1
2022,00249247,YG PLUS,037270,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1,0,0
2022,00255619,강원랜드,035250,KOSPI,유원지 및 기타 오락관련 서비스업,1,0,0
2022,00256955,테이팩스,055490,KOSPI,플라스틱제품 제조업,1,0,0
2022,00258801,카카오,035720,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1,0,0
2022,00260383,대한유화,006650,KOSPI,기초 화학물질 제조업,1,0,0
2022,00260392,대원전선,006340,KOSPI,절연선 및 케이블 제조업,1,0,0
2022,00260408,팜스코,036580,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2,1,1
2022,00261285,한국가스공사,036460,KOSPI,연료용 가스 제조 및 배관공급업,1,0,0
2022,00261443,NC,036570,KOSPI,소프트웨어 개발 및 공급업,1,0,0
2022,00266961,NAVER,035420,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1,0,0
2022,00269241,주연테크,044380,KOSPI,컴퓨터 및 주변장치 제조업,1,0,0
2022,00269940,하나투어,039130,KOSPI,여행사 및 기타 여행보조 서비스업,3,2,1
2022,00274933,신세계푸드,031440,KOSPI,음식점업,1,0,0
2022,00296290,키움증권,039490,KOSPI,금융 지원 서비스업,2,1,1
2022,00299002,HL홀딩스,060980,KOSPI,기타 금융업,1,0,0
2022,00300548,현대리바트,079430,KOSPI,가구 제조업,1,0,0
2022,00302926,현대로템,064350,KOSPI,그외 기타 운송장비 제조업,1,0,0
2022,00303217,우진플라임,049800,KOSPI,특수 목적용 기계 제조업,1,0,0
2022,00303873,CJ CGV,079160,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",1,0,0
2022,00305668,새론오토모티브,075180,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00309503,한국항공우주,047810,KOSPI,"항공기,우주선 및 부품 제조업",1,0,0
2022,00332927,제이에스코퍼레이션,194370,KOSPI,"가죽, 가방 및 유사제품 제조업",1,0,0
2022,00339391,한화시스템,272210,KOSPI,전자부품 제조업,3,2,1
2022,00347734,진양화학,051630,KOSPI,플라스틱제품 제조업,1,0,0
2022,00349097,케이티스카이라이프,053210,KOSPI,텔레비전 방송업,1,0,0
2022,00350312,HDC랩스,039570,KOSPI,전기 및 통신 공사업,1,0,0
2022,00353878,다스코,058730,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1,0,0
2022,00356361,LG화학,051910,KOSPI,기초 화학물질 제조업,2,1,1
2022,00356370,LG생활건강,051900,KOSPI,기타 화학제품 제조업,1,0,0
2022,00357360,한세엠케이,069640,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2,1,1
2022,00357935,HDC현대EP,089470,KOSPI,기타 화학제품 제조업,1,0,0
2022,00360142,아이마켓코리아,122900,KOSPI,상품 종합 도매업,1,0,0
2022,00360595,현대글로비스,086280,KOSPI,기타 운송관련 서비스업,1,0,0
2022,00361008,한화엔진,082740,KOSPI,일반 목적용 기계 제조업,1,0,0
2022,00361488,텔코웨어,078000,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1,0,0
2022,00362238,휴비스,079980,KOSPI,화학섬유 제조업,1,0,0
2022,00362441,현대오토에버,307950,KOSPI,소프트웨어 개발 및 공급업,1,0,0
2022,00365387,AJ네트웍스,095570,KOSPI,산업용 기계 및 장비 임대업,1,0,0
2022,00365989,모나용평,070960,KOSPI,일반 및 생활 숙박시설 운영업,1,0,0
2022,00367844,자이에스앤디,317400,KOSPI,부동산 임대 및 공급업,2,1,1
2022,00369833,유니온머티리얼,047400,KOSPI,"내화, 비내화 요업제품 제조업",2,1,1
2022,00372873,KTis,058860,KOSPI,기타 정보 서비스업,1,0,0
2022,00372882,KTcs,058850,KOSPI,기타 정보 서비스업,1,0,0
2022,00377610,세아홀딩스,058650,KOSPI,1차 철강 제조업,1,0,0
2022,00382199,신한지주,055550,KOSPI,기타 금융업,1,0,0
2022,00390055,종근당바이오,063160,KOSPI,의약품 제조업,1,0,0
2022,00398701,엘앤에프,066970,KOSPI,일차전지 및 이차전지 제조업,2,1,1
2022,00398792,SNT모티브,064960,KOSPI,자동차 신품 부품 제조업,1,0,0
2022,00400857,에이블씨엔씨,078520,KOSPI,기타 화학제품 제조업,1,0,0
2022,00401731,LG전자,066570,KOSPI,통신 및 방송 장비 제조업,1,0,0
2022,00403632,현대퓨처넷,126560,KOSPI,전기 통신업,1,0,0
2022,00404701,한국자산신탁,123890,KOSPI,신탁업 및 집합투자업,1,0,0
2022,00406046,HD현대마린엔진,071970,KOSPI,일반 목적용 기계 제조업,2,1,1
2022,00409672,티비에이치글로벌,084870,KOSPI,봉제의복 제조업,1,0,0
2022,00412597,현대홈쇼핑,057050,KOSPI,무점포 소매업,1,0,0
2022,00413046,셀트리온,068270,KOSPI,기초 의약물질 제조업,1,0,0
2022,00413523,한미글로벌,053690,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",1,0,0
2022,00414601,유니퀘스트,077500,KOSPI,기계장비 및 관련 물품 도매업,1,0,0
2022,00414850,효성 ITX,094280,KOSPI,기타 사업지원 서비스업,1,0,0
